url,title,place,date
https://www.sympla.com.br/evento-online/aulao-as-ondas-de-criminalizacao-do-funk-br/3069657,AULÃO: As ondas de criminalização do Funk BR,Evento Online,30 de Ago às 10:00
https://www.sympla.com.br/evento/red-box-open-de-red-label-e-energetico/3072355,RED BOX - OPEN DE RED LABEL E ENERGÉTICO,"HYPE CB - Porto Alegre, RS",15 de Ago às 23:00
https://www.sympla.com.br/evento/back-to-80-e-90/3071728,Back to 80 e 90,"R. Dois, 2880 - Rio Claro, SP",16 de Ago às 21:00
https://www.sympla.com.br/evento/cabaret-da-selma-1a-edicao/3074288,CABARET DA SELMA 1ª EDIÇÃO,"Rapashh Cruising Bar - Florianópolis, SC",24 de Ago às 16:00
https://www.sympla.com.br/evento/show-di-melo/3067414,Show Di Melo,"Rua Manoel Lopes, 769 - Sorocaba, SP",04 de Out às 19:00
https://www.sympla.com.br/evento/hallowen-party-itaim-pta/3074844,HALLOWEN PARTY - ITAIM PTA,"TRIPLEX - São Paulo, SP",25 de Ago às 23:00
https://www.sympla.com.br/evento/soiree-musicale-felini/3075167,Soirée Musicale FELINI,"Solar do Jambeiro - Niterói, RJ",22 de Ago às 19:00
https://www.sympla.com.br/evento/samba-com-dende-convida-ellen-mota/3055584,Samba com Dendê convida Ellen Mota,"Paracolândia Casa de Festas e Eventos - Rio de Janeiro, RJ",16 de Ago às 19:00
https://www.sympla.com.br/evento/pagodeira-da-souz/3075265,PAGODEIRA DA SOUZ,"Souz Place - Curitibanos, SC",16 de Ago às 23:00
https://www.sympla.com.br/evento/olivia-yells-velmas-no-fffront/3075244,Olivia Yells +  Velmas no FFFront,"FFFront - São Paulo, SP",19 de Set às 19:00
https://www.sympla.com.br/evento/dj-chakal-no-alma-grey-bowl-17-08/3075240,:: DJ CHAKAL NO ALMA GREY BOWL | 17.08 ::,"Alma Grey Bowl - Campinas, SP",17 de Ago às 18:00
https://www.sympla.com.br/evento/nicolas-krassik-rendez-vous-forro/3075045,Nicolas Krassik Rendez-Vous Forró,"CANTO DA EMA - São Paulo, SP",14 de Set às 19:00
https://www.sympla.com.br/evento/superficies-do-amanha-2025/3068262,SUPERFÍCIES DO AMANHÃ 2025,"BDM CACHOEIRO DE ITAPEMIRIM - Cachoeiro de Itapemirim, ES",28 de Ago às 20:00
https://www.sympla.com.br/evento/aquiles-priester-4head-em-ponta-grossa-pr-hangar-48/3072396,Aquiles Priester & 4Head em Ponta Grossa - PR | Hangar 48,"Hangar 48 Rock Bar - Ponta Grossa, PR",27 de Ago às 21:00
https://www.sympla.com.br/evento/sevag-club/3075207,Sevag Club,"Loft Boa Viagem - Recife, PE",22 de Ago às 20:00
https://www.sympla.com.br/evento/semana-do-prazer/3012567,Semana do Prazer,"Love Cabaret - São Paulo, SP",04 de Set às 20:00
https://www.sympla.com.br/evento/luau-barramares-quarta-feira-24-09-porto-seguro/3075830,LUAU BARRAMARES - QUARTA FEIRA 24.09 - PORTO SEGURO ,"Barramares - Porto Seguro, BA",24 de Set às 21:00
https://www.sympla.com.br/evento/quintalzinho-quinta-no-jangal-21-08/3075968,QUINTALZINHO - QUINTA NO JÂNGAL *21/08,"Jângal - Belo Horizonte, MG",21 de Ago às 18:00
https://www.sympla.com.br/evento/karaoke-com-a-banda-mach5-no-old-town/3075978,Karaokê com a Banda Mach5 no Old Town,"Old Town English Pub - Santo André, SP",27 de Ago às 19:00
https://www.sympla.com.br/evento/fabricio-miguel-dreyer-no-old-town/3076059,Fabricio Miguel & Dreyer no Old Town ,"Old Town English Pub - Santo André, SP",20 de Ago às 19:00
https://www.sympla.com.br/evento/piseiro-sertanejo-d-hookah-22-08-2025/3076026,Piseiro Sertanejo D-hookah 22/08/2025,"D'Hookah Lounge - Planaltina, GO",22 de Ago às 19:00
https://www.sympla.com.br/evento/domingueira-numanice-open-bar-karaoke/3075068,DOMINGUEIRA NUMANICE | OPEN-BAR + KARAOKÊ,"Oficina Club - São Paulo, SP",17 de Ago às 22:30
https://www.sympla.com.br/evento/a-grande-roda-de-samba-sambotica-e-cozinha/3054739,A GRANDE RODA DE SAMBA - SAMBOTICA E COZINHA,"Marina Rio Lounge - Rio de Janeiro, RJ",16 de Ago às 19:00
https://www.sympla.com.br/evento/soiree-musicale-felini/3075167,Soirée Musicale FELINI,"Solar do Jambeiro - Niterói, RJ",22 de Ago às 19:00
https://www.sympla.com.br/evento/samba-com-dende-convida-ellen-mota/3055584,Samba com Dendê convida Ellen Mota,"Paracolândia Casa de Festas e Eventos - Rio de Janeiro, RJ",16 de Ago às 19:00
https://www.sympla.com.br/evento/duo-encanto-brasileiro-leva-choro-a-varanda-do-sesi-rio-vermelho/3075180,Duo Encanto Brasileiro leva choro à Varanda do SESI Rio Vermelho,"Teatro SESI Rio Vermelho - Salvador, BA",18 de Ago às 20:00
https://www.sympla.com.br/evento/boske-wc-no-beat-no-boske-sexta-feira-05-setembro/3075856,BOSKE || WC NO BEAT NO BOSKE // SEXTA-FEIRA // 05/setembro,"Boske Club - Porto Alegre, RS",05 de Set às 23:55
https://www.sympla.com.br/evento/na-laje-da-bea-dj-peixoto-no-alma-grey-bowl-15-08/3075257,NA LAJE DA BEA + DJ PEIXOTO NO ALMA GREY BOWL | 15.08,"Alma Grey Bowl - Campinas, SP",15 de Ago às 22:00
https://www.sympla.com.br/evento/luau-barramares-quarta-feira-17-09-porto-seguro/3075820,LUAU BARRAMARES - QUARTA FEIRA 17.09 - PORTO SEGURO ,"Barramares - Porto Seguro, BA",17 de Set às 21:00
https://www.sympla.com.br/evento/luau-barramares-quarta-feira-24-09-porto-seguro/3075830,LUAU BARRAMARES - QUARTA FEIRA 24.09 - PORTO SEGURO ,"Barramares - Porto Seguro, BA",24 de Set às 21:00
https://www.sympla.com.br/evento/megatron-funk-150bpm-carioca-90-e-2000-na-selva-sabado-13-09/3075915,"Megatron | Funk 150bpm, Carioca, 90 e 2000 na Selva | (Sábado | 13.09)","Selva - São Paulo, SP",13 de Set às 22:00
https://www.sympla.com.br/evento/aquele-samba-edicao-especial/3075932,Aquele Samba! Edição Especial,"Rua Javari, 2965 - Ribeirão Preto, SP",21 de Set às 16:00
https://www.sympla.com.br/evento/fabricio-miguel-dreyer-no-old-town/3076059,Fabricio Miguel & Dreyer no Old Town ,"Old Town English Pub - Santo André, SP",20 de Ago às 19:00
https://www.sympla.com.br/evento/tributo-a-ghost-korn-e-system-of-down/3076099,"Tributo a Ghost, Korn e System of Down","City Lights Music Hall - São Paulo, SP",12 de Set às 21:00
https://www.sympla.com.br/evento/halloween-do-jon-john-lagoa-da-prata/3076103,HALLOWEEN DO JON JOHN - LAGOA DA PRATA,"Biergarten Cervejaria du krönst  - Lagoa da Prata, MG",25 de Out às 22:00
https://www.sympla.com.br/evento/quinta-do-tarot-e-taca-no-lola-bar-i-cartomante-drinks-vinho-i14-08-18h/3076144,Quinta do Tarot e Taça no LOLA BAR I Cartomante + Drinks + Vinho I14.08 18h,"Lola Bar - Campinas, SP",14 de Ago às 18:00
https://www.sympla.com.br/evento/eletro-puzzle-ii-submundo/3076043,ELETRO PUZZLE II - SUBMUNDO,"Puzzle Pub Bar e Restaurante - Ijuí, RS",16 de Ago às 23:00
https://www.sympla.com.br/evento/samba-e-feijoada/3076736,SAMBA E FEIJOADA,"LAPA LOUNGE - Bento Gonçalves, RS",21 de Set às 11:30
https://www.sympla.com.br/evento/feijuca-do-file/3076702,FEIJUCA DO FILÉ,"Filé di Gato - Itabira, MG",17 de Ago às 12:00
https://www.sympla.com.br/evento/reggae-sessions-ao-vivo-usina-reggae-dj-roots-no-aloha-bar-em-guarulhos/3076765,Reggae Sessions ao vivo USINA REGGAE & DJ Roots no Aloha Bar em Guarulhos,"Aloha Bar - Guarulhos, SP",30 de Ago às 20:00
https://www.sympla.com.br/evento/pagonejo-na-docbeer/3075446,PAGONEJO NA DOCBEER,"DOCBEER - Cervejaria - Pub - Pizzaria - Caçador, SC",22 de Ago às 21:00
https://www.sympla.com.br/evento/halloween-da-nuvem-a-fantasia-25-10/2993639,Halloween da Nuvem À FANTASIA - 25/10,"Nuvem - Porto Alegre, RS",25 de Out às 23:00
https://www.sympla.com.br/evento/liquido-no-pizza-pub-ft-bravo-e-meio/3064506,LÍQUIDO no Pizza Pub - ft. Bravo e Meio,"Pizza Pub - Campo Grande, MS",06 de Set às 21:00
https://www.sympla.com.br/evento/forro-do-mango-kayera-diego-oliveira/3076784,Forró do Mango | Kayera & Diego Oliveira,"Mango Café - São José dos Campos, SP",24 de Ago às 18:00
https://www.sympla.com.br/evento/festa-preto-s-apresenta-pagode-do-ph/3063817,Festa Preto´s Apresenta: PAGODE DO PH,"Império Dos Artistas  - São Paulo, SP",05 de Set às 23:00
https://www.sympla.com.br/evento/do-lixo-ao-luxo-gravacao-do-dvd-gabby-potencia/3072073,DO LIXO AO LUXO | Gravação do DVD Gabby Potência,"Rua Itabaiana, 926 - Aracaju, SE",31 de Ago às 17:00
https://www.sympla.com.br/evento/love-sessions-festival-2025/2772459,Love Sessions Festival 2025,"Riocentro - Rio de Janeiro, RJ",20 de Dez às 19:00
https://www.sympla.com.br/evento/bailao-pop-br-open-bar-karaoke/3075022,BAILÃO POP BR | OPEN-BAR + KARAOKÊ,"Oficina Club - São Paulo, SP",14 de Ago às 22:30
https://www.sympla.com.br/evento/modao-da-ofi-vs-fechafreixoto-open-bar/3075035,MODÃO DA OFI vs FECHAFREIXOTO | OPEN-BAR,"Oficina Club - São Paulo, SP",15 de Ago às 22:30
https://www.sympla.com.br/evento/tributo-pitty-no-bello-chopp/3069509,Tributo - Pitty no Bello Chopp,"Bello Chopp - São Paulo, SP",28 de Ago às 20:00
https://www.sympla.com.br/evento/domingueira-numanice-open-bar-karaoke/3075068,DOMINGUEIRA NUMANICE | OPEN-BAR + KARAOKÊ,"Oficina Club - São Paulo, SP",17 de Ago às 22:30
https://www.sympla.com.br/evento/tributo-ao-ozzy-osbourne-em-juazeiro-do-norte/3075049,Tributo ao Ozzy Osbourne em Juazeiro do Norte,"Av. Padre Cícero, 1751 - Juazeiro do Norte, CE",15 de Nov às 21:00
https://www.sympla.com.br/evento/shamangra-o-retorno/3074816,Shamangra - O Retorno ,"The Roots Franca  - Franca, SP",15 de Nov às 20:00
https://www.sympla.com.br/evento/a-grande-roda-de-samba-sambotica-e-cozinha/3054739,A GRANDE RODA DE SAMBA - SAMBOTICA E COZINHA,"Marina Rio Lounge - Rio de Janeiro, RJ",16 de Ago às 19:00
https://www.sympla.com.br/evento/a-saga-na-piscina/3029042,A SAGA NA PISCINA,"Sitio do Helio  - Atibaia, SP",21 de Set às 08:00
https://www.sympla.com.br/evento/barbarelli-gracinha-no-fffront/3074928,BARBARELLI + GRACINHA NO @FFFRONT,"FFFront - São Paulo, SP",21 de Ago às 19:00
https://www.sympla.com.br/evento/bailao-carioca/3075528,BAILAO CARIOCA,"R. do Rezende, 82 - Rio de Janeiro, RJ",16 de Ago às 22:30
https://www.sympla.com.br/evento/kia-jazz-and-blues-apresenta-luciana-pires-em-um-tributo-a-rita-lee/3075499,Kia Jazz and Blues apresenta Luciana Pires em um tributo à Rita Lee.,"R. Dr. Eduardo de Souza Aranha, 377 - São Paulo, SP",24 de Set às 18:00
https://www.sympla.com.br/evento/festa-glee-edicao-manaus/3075754,Festa Glee - Edição Manaus,"Red Dog Pub - Manaus - Manaus, AM",20 de Set às 21:00
https://www.sympla.com.br/evento/open-mic-karaoke-tematico/3075738,OPEN MIC: Karaokê Temático,"Toca uma pra mim - Bar e Karaoke  - São Paulo, SP",16 de Ago às 19:00
https://www.sympla.com.br/evento/sp-open-bar-pool-party/3066395,SP OPEN BAR - POOL PARTY,"Rua Sérgio Milliet, 28 - São Paulo, SP",27 de Set às 20:00
https://www.sympla.com.br/evento/riverside-revival-flashback-e-super-trunfo/3075758,Riverside Revival - Flashback e Super Trunfo,"Riverside Jaú - Jaú, SP",06 de Set às 21:00
https://www.sympla.com.br/evento/aquele-samba-edicao-especial/3075932,Aquele Samba! Edição Especial,"Rua Javari, 2965 - Ribeirão Preto, SP",21 de Set às 16:00
https://www.sympla.com.br/evento/marquinhos-sensacao-no-adega-33-suzano/3075288,MARQUINHOS SENSAÇÃO NO ADEGA 33 SUZANO,"Adega 33 - Suzano, SP",29 de Ago às 18:00
https://www.sympla.com.br/evento/ingressos-sabado-16-08/3075176,Ingressos Sábado 16/08,"Cachoeira Camanducaia do Meio - Socorro, SP",16 de Ago às 10:00
https://www.sympla.com.br/evento/ingressos-sexta-15-08/3075316,Ingressos sexta 15/08,"Cachoeira Camanducaia do Meio - Socorro, SP",15 de Ago às 10:00
https://www.sympla.com.br/evento/kia-jazz-and-blues-apresenta-heloisa-lucas-em-um-tributo-a-etta-james/3075463,Kia Jazz and Blues apresenta Heloísa Lucas em um tributo à Etta James.,"R. Dr. Eduardo de Souza Aranha, 377 - São Paulo, SP",10 de Set às 18:00
https://www.sympla.com.br/evento/cebeeb-na-balada/3075440,CÊBEEB NA BALADA,"Cêbeeb Bar - Contagem, MG",15 de Ago às 22:00
https://www.sympla.com.br/evento/bailao-da-jaque-diniz/3075501,Bailão da Jaque Diniz,"vitrinni louge club - Brasília, DF",05 de Set às 21:00
https://www.sympla.com.br/evento/show-quebranto-da-banda-sangue-de-barro-na-general-store-em-joao-pessoa-pb/3065658,"Show QUEBRANTO, da banda SANGUE DE BARRO, na General Store, em João Pessoa - PB","General Store Galeria de lojas, Cafeteria, bar e eventos. - João Pessoa, PB",14 de Set às 18:00
https://www.sympla.com.br/evento/megatron-funk-150bpm-carioca-90-e-2000-na-selva-sabado-13-09/3075915,"Megatron | Funk 150bpm, Carioca, 90 e 2000 na Selva | (Sábado | 13.09)","Selva - São Paulo, SP",13 de Set às 22:00
https://www.sympla.com.br/evento/antecipados-pg/3075899,ANTECIPADOS PG,"PG Surf Skate - Itajaí, SC",
https://www.sympla.com.br/evento/festa-play-house-23-anos/2995132,FESTA PLAY HOUSE - 23 ANOS,"TERAPIA LOUNGE - Rio de Janeiro, RJ",23 de Ago às 20:00
https://www.sympla.com.br/evento/luau-barramares-quarta-feira-03-09-porto-seguro/3075799,LUAU BARRAMARES - QUARTA FEIRA 03.09 - PORTO SEGURO ,"Barramares - Clube de Praia - Porto Seguro, BA",03 de Set às 21:00
https://www.sympla.com.br/evento/luau-barramares-quarta-feira-17-09-porto-seguro/3075820,LUAU BARRAMARES - QUARTA FEIRA 17.09 - PORTO SEGURO ,"Barramares - Porto Seguro, BA",17 de Set às 21:00
https://www.sympla.com.br/evento/duo-encanto-brasileiro-leva-choro-a-varanda-do-sesi-rio-vermelho/3075180,Duo Encanto Brasileiro leva choro à Varanda do SESI Rio Vermelho,"Teatro SESI Rio Vermelho - Salvador, BA",18 de Ago às 20:00
https://www.sympla.com.br/evento/rolezinho-do-tem-fuzue/3075222,ROLÊZINHO DO TEM FUZUÊ,"Marvin juiced - Rio Claro, SP",17 de Ago às 17:00
https://www.sympla.com.br/evento/super-gis-ma-rodrigues/3075227,SUPER GIS - MA RODRIGUES,"GIS + - Belo Horizonte, MG",16 de Ago às 23:00
https://www.sympla.com.br/evento/boske-wc-no-beat-no-boske-sexta-feira-05-setembro/3075856,BOSKE || WC NO BEAT NO BOSKE // SEXTA-FEIRA // 05/setembro,"Boske Club - Porto Alegre, RS",05 de Set às 23:55
https://www.sympla.com.br/evento/na-laje-da-bea-dj-peixoto-no-alma-grey-bowl-15-08/3075257,NA LAJE DA BEA + DJ PEIXOTO NO ALMA GREY BOWL | 15.08,"Alma Grey Bowl - Campinas, SP",15 de Ago às 22:00
https://www.sympla.com.br/evento/diskoclub/3075885,DISKOCLUB ,"Lab. - Belo Horizonte, MG",05 de Set às 22:00
https://www.sympla.com.br/evento/halloween-do-jon-john-lagoa-da-prata/3076103,HALLOWEEN DO JON JOHN - LAGOA DA PRATA,"Biergarten Cervejaria du krönst  - Lagoa da Prata, MG",25 de Out às 22:00
https://www.sympla.com.br/evento/sextou/3076250,Sextou,"Esporte Clube Correas - Petrópolis, RJ",15 de Ago às 21:00
https://www.sympla.com.br/evento/9o-festival-nacional-da-galinha-recheada/3068123,9º Festival Nacional da Galinha Recheada,"F. C. Rio Pardinho - Santa Cruz do Sul, RS",07 de Set às 10:00
https://www.sympla.com.br/evento/roda-de-samba-nalapa/3076450,RODA DE SAMBA NALAPA,"R. Domingos Alcíno Dadalto, 328 - Cachoeiro de Itapemirim, ES",15 de Ago às 22:00
https://www.sympla.com.br/evento/do-lixo-ao-luxo-gravacao-do-dvd-gabby-potencia/3072073,DO LIXO AO LUXO | Gravação do DVD Gabby Potência,"Rua Itabaiana, 926 - Aracaju, SE",31 de Ago às 17:00
https://www.sympla.com.br/evento/15-de-agosto-festa-eletronica-agora-club/3071698,15 de Agosto festa eletrônica agora club,"Ágora Pousada e Lounge Bar - Tibau do Sul, RN",15 de Ago às 22:00
https://www.sympla.com.br/evento/reggae-sessions-ao-vivo-usina-reggae-dj-roots-no-aloha-bar-em-guarulhos/3076765,Reggae Sessions ao vivo USINA REGGAE & DJ Roots no Aloha Bar em Guarulhos,"Aloha Bar - Guarulhos, SP",30 de Ago às 20:00
https://www.sympla.com.br/evento/pagonejo-na-docbeer/3075446,PAGONEJO NA DOCBEER,"DOCBEER - Cervejaria - Pub - Pizzaria - Caçador, SC",22 de Ago às 21:00
https://www.sympla.com.br/evento/liquido-no-pizza-pub-ft-bravo-e-meio/3064506,LÍQUIDO no Pizza Pub - ft. Bravo e Meio,"Pizza Pub - Campo Grande, MS",06 de Set às 21:00
https://www.sympla.com.br/evento/forro-do-mango-kayera-diego-oliveira/3076784,Forró do Mango | Kayera & Diego Oliveira,"Mango Café - São José dos Campos, SP",24 de Ago às 18:00
https://www.sympla.com.br/evento/bailin-na-esquina-music/3076636,Bailin Na Esquina Music,"Na Esquina Music - Jequié, BA",
https://www.sympla.com.br/evento/baile-do-saulit-mc-j9-mc-cria-sexta-open-bar-chop-vodka-com-energetico/3065107,BAILE DO SAULIT - MC J9 + MC CRIA :: SEXTA  OPEN BAR CHOP & VODKA COM ENERGÉTICO ::,"R. Alm. Barroso, 304 - Porto Alegre, RS",15 de Ago às 18:00
https://www.sympla.com.br/evento/samba-e-feijoada/3076736,SAMBA E FEIJOADA,"LAPA LOUNGE - Bento Gonçalves, RS",21 de Set às 11:30
https://www.sympla.com.br/evento/halloween-da-nuvem-a-fantasia-25-10/2993639,Halloween da Nuvem À FANTASIA - 25/10,"Nuvem - Porto Alegre, RS",25 de Out às 23:00
https://www.sympla.com.br/evento/open-vibe-open-bar-ate-01h-vibe-boa-lounge-bar-quarta-13-08-19h/3073278,OPEN VIBE | OPEN BAR ATÉ 01h | Vibe Boa Lounge Bar | Quarta - 13/08 - 19h,"Vibe Boa Gastrobar - Brasília, DF",13 de Ago às 19:00
https://www.sympla.com.br/evento/tu-quer-mil-toma/3074497,Tu quer Mil? Toma,"Biritas  - Montes Claros, MG",15 de Ago às 23:00
https://www.sympla.com.br/evento/baladinha-do-ferro-velho/3074363,Baladinha do Ferro Velho,"FERRO VELHO PUB  - SETE LAGOAS , MG",16 de Ago às 22:00
https://www.sympla.com.br/evento/batalha-de-synths-na-rebel/3070427,Batalha de Synths na Rebel,"Audio Rebel - Rio de Janeiro, RJ",13 de Ago às 20:00
https://www.sympla.com.br/evento/musica-sara-e-cura-2a-edicao/3062207,Música SARA e CURA ::: 2ª Edição,"Saracura Lava Car - Feira de Santana, BA",13 de Set às 16:00
https://www.sympla.com.br/evento/niver-do-goducho/3076470,NIVER DO GODUCHO,"D3ck Choperia - Conselheiro Lafaiete, MG",17 de Ago às 16:00
https://www.sympla.com.br/evento/sextou/3076250,Sextou,"Esporte Clube Correas - Petrópolis, RJ",15 de Ago às 21:00
https://www.sympla.com.br/evento/ibiza-vibes-barzin-ipanema-sexta-viernes-friday/3075378,Ibiza Vibes   Barzin Ipanema - Sexta (viernes / Friday),"R. Vinícius de Moraes, 75 - Rio de Janeiro, RJ",
https://www.sympla.com.br/evento/capao-reggae-vale/3074621,Capão reggae vale,"Anfiteatro - Pousada do Capão - Palmeiras, BA",18 de Out às 17:00
https://www.sympla.com.br/evento/summer-eletrohits-white-party-2025/3066866,SUMMER ELETROHITS - WHITE PARTY 2025,"Capital Lounge e Bar - Belém, PA",13 de Set às 21:00
https://www.sympla.com.br/evento/black-brazilian-especial-dinamite-com-djs-everton-santos-e-gugu-reis/3076641,BLACK BRAZILIAN - Especial Dinamite com DJs Everton Santos e Gugu Reis,"R. Prof. Enéas de Siqueira Neto, 501 - São Paulo, SP",
https://www.sympla.com.br/evento/baile-do-tinder/3076644,BAILE DO TINDER ,"Jerman Beach Club  - Pontal do Paraná, PR",16 de Ago às 23:00
https://www.sympla.com.br/evento/rivotrio-the-raven-music-bar/3075829,RivoTrio @ The Raven Music Bar ,"The Raven Music Bar - São Paulo, SP",16 de Ago às 18:00
https://www.sympla.com.br/evento/malla-100-alca-na-adega-dos-amigos/3034277,Malla 100 Alça na Adega dos Amigos,"Arena Adega Dos Amigos - Brasília, DF",06 de Set às 21:00
https://www.sympla.com.br/evento/os-bailes-da-vida-luxuoso-buffet-evian/2991895,Os Bailes Da Vida - Luxuoso Buffet Evian,"Buffet Evian  - São Paulo, SP",16 de Ago às 18:00
https://www.sympla.com.br/evento/sabado-e-dia-de-baiao-in-roda-dj-saletti-no-quintal-da-casa/3076634,SÁBADO É DIA DE BAIÃO IN RODA + DJ SALETTI no QUINTAL DA CASA,"Quintal D`A Casa - Belo Horizonte, MG",16 de Ago às 21:00
https://www.sympla.com.br/evento/grupo-arruda-na-casa-savana/3076657,Grupo Arruda na Casa Savana,"Casa Savana - Rio de Janeiro, RJ",30 de Ago às 19:00
https://www.sympla.com.br/evento/9o-festival-nacional-da-galinha-recheada/3068123,9º Festival Nacional da Galinha Recheada,"F. C. Rio Pardinho - Santa Cruz do Sul, RS",07 de Set às 10:00
https://www.sympla.com.br/evento/feijuca-do-file/3076702,FEIJUCA DO FILÉ,"Filé di Gato - Itabira, MG",17 de Ago às 12:00
https://www.sympla.com.br/evento/tributo-raul-seixas-rrc34blues-punkeando-raul/3072345,TRIBUTO RAUL SEIXAS - RRC34BLUES & PUNKEANDO RAUL,"Estr. dos Bandeirantes, 22774 - Rio de Janeiro, RJ",
https://www.sympla.com.br/evento/baile-do-malware-apresenta-dj-rick/3074846,BAILE DO MALWARE APRESENTA - DJ RICK,"Class Bar Club - Passo Fundo, RS",29 de Ago às 23:00
https://www.sympla.com.br/evento/el-cabron-apresenta-samba-de-dom-e-vagner-moreno/3058128,El' Cabron apresenta Samba de Dom e Vagner Moreno,"R. Áureo Paes, 259 - São Paulo, SP",06 de Set às 17:00
https://www.sympla.com.br/evento/double-you-em-pitangui/3026689,DOUBLE YOU EM PITANGUI,"Hagá Space - Pitangui, MG",03 de Out às 21:00
https://www.sympla.com.br/evento/iii-feira-mistica-do-quintal/3070647,III FEIRA MÍSTICA DO QUINTAL,"Condomínio Quintas da Alvorada - Brasília, DF",30 de Ago às 15:00
https://www.sympla.com.br/evento/superingosto-no-poco-agosto-25/3055300,Superingosto nO Poço - Agosto/25,"O Poço - Recife, PE",16 de Ago às 22:00
https://www.sympla.com.br/evento/love-sessions-festival-2025/2772459,Love Sessions Festival 2025,"Riocentro - Rio de Janeiro, RJ",20 de Dez às 19:00
https://www.sympla.com.br/evento/14-08-por-do-sol-sunset-marear-canoagem/3056465,14/08 | Pôr do Sol - Sunset | Marear Canoagem,"Marear Canoagem - Belém, PA",14 de Ago às 17:30
https://www.sympla.com.br/evento/nosferotika-em-recife-pe-we-love-dark/3072181,Nosferotika em Recife / PE | We Love Dark,"Darkside studio - Recife, PE",18 de Out às 23:00
https://www.sympla.com.br/evento/two-sessions-jotape-anna-e-os-2/3076518,Two Sessions - JOTAPE + Anna e os 2,"Av. Marcelino Pires, 547 - Dourados, MS",17 de Ago às 19:00
https://www.sympla.com.br/evento/rewind-oops-its-britney-again/3054460,REWIND | oops!... its BRITNEY again,"Factory - Blumenau, SC",23 de Ago às 22:00
https://www.sympla.com.br/evento/src-samba-resenha-e-carnaval-frega-beach-14-09-as-13h-domingo/3063552,"SRC - Samba, Resenha e Carnaval - Frega Beach 14/09 as 13h  (DOMINGO) ","Frega Beach - São Paulo, SP",14 de Set às 13:00
https://www.sympla.com.br/evento/liberthy-festa-do-sinal/3076772,Liberthy - Festa do Sinal,"Lord Pina - Nova Iguaçu, RJ",15 de Ago às 23:00
https://www.sympla.com.br/evento/samba-da-independencia-com-juremeiros-e-leo-mitto/3047890,Samba da Independência com Juremeiros e Léo Mitto,"Hotel-escola Bela Vista - Volta Redonda, RJ",07 de Set às 14:00
https://www.sympla.com.br/evento/noite-passada-um-dj-salvou-minha-vida/3068878,"NOITE PASSADA, UM DJ SALVOU MINHA VIDA!","Biruta Bar - Recife, PE",23 de Ago às 22:00
https://bileto.sympla.com.br/event/109203,"INFORMATION SOCIETY, THEA AUSTIN & NOEL - 19/12/25","KTO ARENA - Porto Alegre, RS",19 de Dez às 22:30
https://www.sympla.com.br/evento/morro-de-amor/3060425,Morro de Amor,"Local a definir - Brasília, DF",17 de Out às 22:00
https://www.sympla.com.br/evento/ramones-day-2025/3077022,Ramones Day 2025,"Bar Rock Club São Bernardo do Campo - São Bernardo do Campo, SP",25 de Out às 15:00
https://www.sympla.com.br/evento/paulo-braga-piano-e-mane-silveira-saxofone-e-flautas/3077001,PAULO BRAGA (piano) e MANÉ SILVEIRA (saxofone e flautas),"R. Alm. Gonçalves, 2116 - Curitiba, PR",20 de Ago às 20:00
https://www.sympla.com.br/evento/made-in-funk-galpao-20/3074565,MADE IN FUNK - Galpão 20,"Galpão 20 - Ribeirão Preto, SP",16 de Ago às 23:00
https://www.sympla.com.br/evento/tu-quer-mil-toma/3074497,Tu quer Mil? Toma,"Biritas  - Montes Claros, MG",15 de Ago às 23:00
https://www.sympla.com.br/evento/frenesi-25-anos-grupo-akatu-pela-1deg-vez-em-paranagua/3074483,FRENESI 25 ANOS + GRUPO  AKATU PELA 1° VEZ EM PARANAGUÁ,"Porto Santo - Festas e Eventos - Paranaguá, PR",06 de Set às 21:00
https://www.sympla.com.br/evento/pool-party-cafe-jeri/3074481,POOL PARTY CAFE JERI   ,"Café Jeri - Jijoca de Jericoacoara, CE",15 de Ago às 15:00
https://www.sympla.com.br/evento/baladinha-do-ferro-velho/3074363,Baladinha do Ferro Velho,"FERRO VELHO PUB  - SETE LAGOAS , MG",16 de Ago às 22:00
https://www.sympla.com.br/evento/trio-maniva-no-cineteatro-italia/3074334,Trio Maniva no Cineteatro Itália,"Cineteatro Itália - Rio Claro, SP",15 de Ago às 20:00
https://www.sympla.com.br/evento/6a-mostra-jazz-15ago-trap-life-hip-hop-jazz/3074305,6ª MOSTRA JAZZ_15AGO_Trap Life: hip hop & jazz,"Porongo - Florianópolis, SC",15 de Ago às 20:00
https://www.sympla.com.br/evento/suave-na-nave-quarta-13-08-tributoparty/3074245,"Suave na Nave, Quarta - 13/08 @TRIBUTOPARTY","TRIBUTO PARTY - Pelotas, RS",13 de Ago às 23:00
https://www.sympla.com.br/evento/sexta-fora-do-eixo-15-08/3074182,SEXTA FORA DO EIXO (15/08) ,"Complexo Fora do Eixo - Brasília, DF",15 de Ago às 20:00
https://www.sympla.com.br/evento/assustado-ruth-avelino-setembro-2025/3074153,Assustado Ruth Avelino - Setembro 2025,"Clube Cabo Branco - João Pessoa, PB",05 de Set às 21:00
https://www.sympla.com.br/evento/festival-quintal-da-lapa-unidos-da-tijuca/3073910,FESTIVAL QUINTAL DA LAPA - UNIDOS DA TIJUCA,"G.R.E.S. Unidos da Tijuca - Rio de Janeiro, RJ",06 de Set às 15:00
